0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 4, 3, 0, 0, 4, 2, 0, 0, 3, 6, 0, 0, 4, 3, 0, 0, 2, 4, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 
1, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 4, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 1, 0, 0, 4, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 
2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 7, 0, 0, 1, 0, 0, 0, 6, 3, 0, 0, 0, 2, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 3, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 14, 0, 0, 0, 8, 0, 0, 0, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 15, 0, 0, 0, 2, 0, 0, 0, 
3, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 5, 5, 0, 0, 0, 2, 0, 0, 8, 2, 0, 0, 2, 2, 0, 0, 10, 4, 0, 0, 1, 1, 0, 0, 3, 2, 0, 0, 4, 9, 0, 0, 2, 0, 0, 0, 2, 3, 0, 0, 5, 2, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 0, 0, 0, 
4, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 11, 2, 0, 0, 1, 2, 0, 0, 1, 3, 0, 0, 2, 4, 0, 0, 7, 4, 0, 0, 4, 4, 0, 0, 5, 1, 0, 0, 4, 6, 0, 0, 12, 2, 0, 0, 3, 4, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 9, 2, 0, 0, 11, 0, 0, 0, 2, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 
5, 3, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 5, 0, 0, 3, 5, 0, 0, 5, 4, 0, 0, 1, 4, 0, 0, 11, 6, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 25, 0, 0, 0, 2, 0, 0, 0, 12, 0, 0, 0, 1, 1, 0, 0, 14, 4, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 25, 0, 0, 0, 
6, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 12, 12, 0, 0, 21, 5, 0, 0, 0, 3, 0, 0, 9, 5, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 5, 4, 0, 0, 18, 0, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 6, 6, 0, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 19, 0, 0, 0, 21, 0, 0, 0, 7, 0, 0, 0, 21, 0, 0, 0, 2, 0, 0, 0, 27, 0, 0, 0, 
7, 3, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 16, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 1, 0, 0, 28, 9, 0, 0, 10, 9, 0, 0, 7, 4, 0, 0, 6, 4, 0, 0, 4, 3, 0, 0, 2, 1, 0, 0, 5, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 25, 0, 0, 0, 36, 0, 0, 0, 12, 0, 0, 0, 4, 0, 0, 0, 26, 0, 0, 0, 3, 0, 0, 0, 34, 0, 0, 0, 
8, 3, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 1, 5, 0, 0, 25, 7, 0, 0, 11, 5, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 1, 1, 0, 0, 20, 6, 0, 0, 8, 8, 0, 0, 3, 3, 0, 0, 4, 6, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 23, 0, 0, 0, 32, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 0, 18, 0, 0, 0, 8, 0, 0, 0, 34, 0, 0, 0, 
9, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 3, 8, 0, 0, 6, 3, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 25, 11, 0, 0, 13, 6, 0, 0, 9, 5, 0, 0, 3, 9, 0, 0, 12, 7, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 13, 0, 0, 0, 40, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 11, 0, 0, 0, 20, 0, 0, 0, 34, 0, 0, 0, 
10, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 3, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 16, 7, 0, 0, 16, 10, 0, 0, 5, 4, 0, 0, 6, 5, 0, 0, 6, 7, 0, 0, 6, 2, 0, 0, 4, 2, 0, 0, 7, 2, 0, 0, 4, 0, 0, 0, 14, 0, 0, 0, 7, 0, 0, 0, 42, 0, 0, 0, 12, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 28, 0, 0, 0, 
11, 1, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 4, 0, 0, 6, 2, 0, 0, 5, 1, 0, 0, 3, 3, 0, 0, 4, 2, 0, 0, 15, 7, 0, 0, 7, 7, 0, 0, 5, 3, 0, 0, 4, 3, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 3, 2, 0, 0, 0, 1, 0, 0, 16, 0, 0, 0, 11, 0, 0, 0, 3, 0, 0, 0, 29, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 31, 0, 0, 0, 
