0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 3, 2, 0, 3, 0, 1, 1, 0, 0, 1, 1, 3, 4, 2, 1, 1, 0, 2, 0, 1, 1, 3, 2, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 1, 1, 5, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 1, 2, 2, 2, 1, 0, 0, 0, 1, 0, 3, 1, 3, 4, 2, 2, 1, 1, 0, 0, 0, 1, 2, 2, 1, 0, 3, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 2, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 2, 0, 1, 1, 0, 2, 3, 1, 0, 1, 0, 4, 1, 1, 1, 3, 0, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 7, 0, 2, 3, 1, 2, 2, 3, 6, 0, 1, 1, 2, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 
3, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 5, 4, 4, 4, 3, 4, 0, 1, 0, 0, 4, 0, 0, 0, 7, 0, 0, 1, 3, 0, 1, 2, 1, 5, 6, 6, 2, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 1, 0, 4, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 
4, 1, 0, 0, 1, 0, 1, 0, 1, 4, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 4, 3, 1, 0, 2, 3, 4, 1, 10, 1, 0, 3, 7, 3, 1, 0, 1, 1, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 5, 5, 6, 3, 0, 1, 1, 0, 2, 1, 2, 4, 2, 0, 0, 1, 0, 3, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
5, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 7, 1, 5, 6, 1, 1, 0, 1, 4, 2, 1, 5, 1, 1, 2, 0, 3, 3, 1, 1, 0, 2, 0, 6, 4, 7, 8, 4, 4, 3, 4, 2, 0, 1, 0, 1, 2, 1, 3, 0, 2, 1, 2, 3, 5, 4, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 
6, 1, 3, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 4, 2, 1, 10, 1, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 10, 4, 4, 1, 7, 5, 13, 5, 2, 1, 0, 0, 4, 0, 1, 0, 3, 0, 2, 1, 1, 0, 0, 1, 1, 1, 2, 7, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 3, 1, 7, 1, 15, 0, 2, 2, 2, 3, 0, 0, 2, 3, 2, 3, 2, 2, 0, 1, 19, 2, 3, 2, 20, 9, 7, 5, 0, 2, 0, 1, 2, 1, 0, 0, 2, 2, 0, 2, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 
8, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 3, 2, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 1, 4, 1, 2, 3, 1, 1, 6, 1, 0, 1, 0, 0, 0, 0, 2, 2, 3, 1, 21, 2, 3, 2, 24, 5, 9, 4, 1, 1, 0, 3, 1, 0, 0, 0, 2, 5, 1, 1, 8, 3, 1, 2, 2, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 
9, 2, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 1, 9, 5, 3, 1, 6, 0, 1, 1, 0, 1, 1, 0, 3, 6, 5, 1, 19, 0, 2, 1, 20, 7, 5, 6, 2, 1, 1, 0, 3, 4, 2, 2, 0, 0, 0, 0, 19, 4, 1, 5, 0, 0, 1, 0, 4, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
10, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 6, 2, 4, 5, 3, 1, 0, 0, 3, 1, 4, 1, 0, 1, 2, 1, 10, 3, 0, 3, 27, 12, 5, 11, 0, 1, 3, 0, 11, 5, 5, 5, 1, 0, 1, 0, 22, 3, 0, 2, 0, 0, 1, 0, 3, 6, 6, 5, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
11, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 8, 9, 8, 3, 2, 2, 4, 1, 4, 1, 0, 2, 3, 3, 2, 2, 1, 2, 1, 1, 39, 5, 8, 3, 0, 0, 2, 0, 14, 7, 7, 1, 1, 0, 0, 1, 22, 2, 1, 4, 0, 0, 0, 0, 5, 3, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
12, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 10, 7, 7, 6, 4, 1, 1, 3, 1, 0, 1, 1, 4, 0, 1, 0, 0, 1, 1, 0, 38, 12, 6, 9, 0, 1, 0, 0, 23, 4, 9, 2, 1, 0, 1, 0, 30, 2, 0, 4, 6, 4, 2, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 15, 9, 10, 9, 15, 6, 3, 1, 3, 4, 7, 1, 3, 0, 3, 2, 2, 2, 2, 3, 48, 9, 6, 7, 0, 0, 0, 0, 12, 4, 1, 1, 1, 0, 1, 1, 37, 7, 5, 2, 20, 7, 2, 2, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 
14, 2, 2, 0, 0, 1, 1, 0, 1, 2, 2, 2, 2, 1, 1, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 6, 3, 3, 26, 13, 7, 9, 16, 2, 2, 0, 7, 3, 4, 2, 6, 2, 2, 6, 9, 6, 5, 3, 41, 2, 7, 5, 3, 3, 0, 0, 5, 4, 3, 2, 0, 0, 0, 0, 46, 2, 4, 2, 24, 3, 4, 3, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
15, 0, 1, 3, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 2, 3, 6, 5, 5, 28, 9, 13, 7, 7, 3, 1, 5, 8, 7, 5, 8, 7, 3, 2, 4, 11, 4, 4, 2, 24, 11, 6, 5, 1, 5, 4, 3, 6, 8, 4, 1, 4, 1, 2, 2, 46, 2, 1, 0, 22, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
16, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 3, 1, 0, 1, 2, 3, 2, 2, 33, 14, 5, 9, 6, 4, 2, 1, 7, 3, 9, 9, 2, 2, 2, 0, 9, 5, 2, 7, 25, 10, 4, 5, 9, 4, 3, 3, 11, 5, 3, 1, 2, 0, 0, 4, 45, 3, 2, 1, 26, 3, 0, 2, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 
17, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 3, 2, 7, 5, 45, 10, 10, 6, 0, 0, 0, 0, 3, 4, 5, 2, 1, 4, 1, 0, 5, 2, 3, 1, 28, 3, 7, 6, 17, 3, 3, 1, 6, 2, 2, 2, 0, 1, 0, 0, 38, 3, 4, 4, 28, 3, 3, 3, 1, 1, 5, 5, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
18, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 3, 3, 0, 1, 1, 0, 0, 0, 12, 9, 8, 6, 39, 5, 6, 5, 0, 1, 0, 0, 8, 0, 4, 4, 2, 1, 2, 2, 7, 1, 3, 4, 28, 6, 4, 12, 1, 5, 3, 3, 5, 3, 2, 3, 0, 0, 1, 0, 32, 2, 2, 0, 23, 0, 4, 1, 3, 1, 4, 4, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
19, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 20, 16, 8, 18, 35, 12, 6, 5, 0, 0, 0, 1, 2, 1, 5, 2, 2, 2, 2, 1, 5, 1, 4, 4, 29, 7, 8, 5, 1, 4, 2, 1, 8, 0, 1, 1, 9, 0, 2, 4, 17, 2, 4, 1, 26, 1, 4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 
